video_id,clip_id,text,label,label_T,label_A,label_V,annotation,mode
aqgy5_0005,00006,新人入住，感谢大家赏脸，这顿我来请。,0.6,0.6,0,0,Positive,train
aqgy5_0005,00007,现在我事业有成，有漂亮的女友。,0.6,0.6,0.4,0.6,Positive,train
aqgy5_0005,00008,我决定把走廊改造成一条文化长廊。,0.6,0,0,0.6,Positive,train
aqgy5_0005,00009,内容以展现我国的大好河山，我们珍贵的友情，还有我伟大的形象为主。,0.6,0.4,0.4,0.6,Positive,train
aqgy5_0005,00010,积极配合的人，我会额外附赠他以后来我家开party的特权。,0.6,0.6,0.4,0.4,Positive,train
aqgy5_0005,00011,我倒觉得我们应该把握住这个陶冶情操，展现才华的机会。,0.2,0.4,0.2,0,Positive,train
aqgy5_0005,00012,大家尽情用智慧和爱挥洒笔墨吧！,0.8,0.6,0.8,0.6,Positive,test
aqgy5_0005,00014,这些颜色真好看，要是能涂上脸就好了。,0.6,0.4,0.8,0.8,Positive,test
aqgy5_0005,00015,哇这么多化妆品！,0.8,0.8,0.8,0.6,Positive,train
aqgy5_0005,00016,才买了半个月就因为怀孕不敢用。,-0.6,-0.4,-0.6,-0.2,Negative,train
aqgy5_0005,00017,我发现我吃也吃不好，睡也睡不好，还多个人跟我抢床。,-0.6,-0.8,-0.8,0,Negative,train
aqgy5_0005,00018,你居然会主动打扫卫生。,0,0.2,0,0,Neutral,train
aqgy5_0005,00019,养家的焦虑居然把一个男人活生生的逼成了洁癖。,-0.2,-0.6,-0.4,0,Negative,test
aqgy5_0005,00020,焦虑的时候不要做任何判断，先解决情绪问题。,0,0,0,0,Neutral,train
aqgy5_0005,00021,毛茸茸的那种，还可以撒娇卖萌哒。,0.8,0.6,0.6,1.0,Positive,valid
aqgy5_0005,00022,我就说嘛，怀孕太没劲了。,-0.8,-0.6,-1.0,-0.8,Negative,valid
aqgy5_0005,00023,他前两天刚把子乔的西装弄坏。,-0.4,-0.6,0,0,Negative,train
aqgy5_0005,00024,别做梦了，你就是个备胎而已。,-0.8,-0.8,-0.6,-0.6,Negative,valid
aqgy5_0005,00025,没什么可说的，你问问他，他玩过多少男人。,-0.6,-0.8,-0.6,-0.6,Negative,valid
aqgy5_0005,00027,我的女友，不但人美聪明学历高，玩游戏也是六的飞起啊。,0.8,1.0,0.8,0.8,Positive,test
aqgy5_0005,00028,他确实比较有钱。,0.6,0.6,0.2,0.6,Positive,train
aqgy5_0005,00029,后来我就真的去找小黑了。,0.6,0,0.6,0.8,Positive,train
aqgy5_0005,00030,小黑真的是太厉害了。,0.8,0.8,0.8,0.2,Positive,test
aqgy5_0005,00031,我们在一起都是我让着她，我一直在努力付出。,0,0,-0.4,-0.4,Neutral,train
aqgy5_0005,00032,拿出男人该有的样子来，不要计较得失。,0,0.6,0,-0.6,Neutral,train
aqgy5_0005,00033,听说你成功的解决了两对情侣纠纷，我就知道我没看错人。,0.6,0.8,0,0.6,Positive,valid
aqgy5_0005,00034,在我心里你一直是个有正义感的好律师。,0.6,0.8,0.6,0,Positive,train
aqgy5_0005,00035,大姐，你能不能找点靠谱的工具啊。,-0.2,-0.6,-0.6,-0.4,Negative,train
aqgy5_0005,00036,我和诸葛律师都会帮助你的。,0.2,0.4,0,0,Positive,train
aqgy5_0005,00037,那我先下去了嘿嘿嘿。,0.6,0.6,0.4,0.6,Positive,train
aqgy5_0005,00038,姑奶奶你饶了我吧，我尽力了。,-0.8,-0.8,-0.6,-0.8,Negative,train
aqgy5_0005,00039,谢谢你们，又让我相信了爱情。,0.8,0.8,0.8,0.8,Positive,train
aqgy5_0005,00040,谢谢你，张律师。,0.8,0.6,0.8,0.8,Positive,test
aqgy5_0005,00041,嗯不错有想法啊，科技与艺术的完美结合，大气。,0.6,0.8,0.8,0.6,Positive,train
aqgy5_0005,00042,感谢胡老师给了我这次创作的机会，让我意识到我居然有这么高的绘画天赋。,0.6,0.8,0.6,0,Positive,train
aqgy5_0005,00043,我深深的受到了启发。,0.6,0.6,0.6,0.6,Positive,train
aqgy5_0005,00044,我请大家吃饭，庆祝装修正式启动。,0.6,0.8,0.6,0.6,Positive,test
aqgy5_0005,00045,这都画的什么啊。,-0.6,-0.6,-0.6,-0.4,Negative,train
aqgy5_0006,00000,说到底，还是因为张伟太抠不肯换椅子，大力才会摔的。,-0.6,-0.6,-0.8,-0.6,Negative,train
aqgy5_0006,00001,你哪儿来的迷之自信啊？,-0.4,-0.8,-0.8,0.4,Negative,train
aqgy5_0006,00002,测什么姻缘嘛，你一个律师怎么能提倡这种封建迷信呢？,-0.4,-0.8,-0.6,0,Negative,train
aqgy5_0006,00003,我也不会当真，我只是想打击一下这个备胎的嚣张气焰。,-0.2,-0.4,-0.2,-0.6,Negative,valid
aqgy5_0006,00004,你哪懂女孩子的心思的。,-0.6,-0.6,-0.6,-0.2,Negative,train
aqgy5_0006,00005,不可能，我跟子乔感情好的很，我们天天撒狗粮，别人都眼红的不得了。,0.6,0,-0.4,0.6,Positive,test
aqgy5_0006,00006,多晚了你还没睡。,-0.4,-0.4,-0.4,-0.2,Negative,train
aqgy5_0006,00007,幸福来的也太突然了吧！,1.0,0.8,1.0,1.0,Positive,valid
aqgy5_0006,00008,你不怪我，我已经谢天谢地了，怎么好意思呢。,0.6,0.6,0.6,0.6,Positive,train
aqgy5_0006,00010,人总要走出自己的舒适圈的。,0,0,0,0,Neutral,train
aqgy5_0006,00011,这是我的心意，你要我退掉。,-0.2,-0.2,-0.2,0.2,Negative,train
aqgy5_0006,00013,张伟你看你，劝劝去啊。,-0.6,-0.6,-0.6,-0.6,Negative,train
aqgy5_0006,00014,你是真不知道啊，还是装不知道啊。,-0.2,-0.6,-0.2,0,Negative,train
aqgy5_0006,00015,说着说着就开心了。,0.6,0.6,0.4,0.6,Positive,train
aqgy5_0006,00016,我这段日子太累了，我每天起的比鸡早，睡得比狗晚。,-0.4,-0.6,-0.6,0,Negative,train
aqgy5_0006,00017,我真的是生不如死。,-0.4,-1.0,-0.6,0,Negative,test
aqgy5_0006,00018,你这个大混蛋。,-1.0,-1.0,-1.0,-0.8,Negative,train
aqgy5_0006,00019,怎么又做梦了。,-0.6,0,-0.8,-0.2,Negative,train
aqgy5_0006,00020,今天晚上的星星好美。,0.6,0.6,0.6,0.4,Positive,train
aqgy5_0006,00021,我们多久没有像现在一样一起看星星了。,0.6,0.6,0.4,0.6,Positive,test
aqgy5_0006,00022,我们有多久没有像现在一样，一起眺望星空了。,0.6,0.2,0.4,0.6,Positive,train
aqgy5_0006,00023,我特别喜欢看星星，因为我曾经看到过流星。,0.6,0.6,0.4,0.6,Positive,train
aqgy5_0006,00024,那个时候我就许愿，我说我一定会遇到自己的白马王子。,0.6,0.6,0.6,0.8,Positive,train
aqgy5_0006,00025,我也好想好想能够再看到流星。,0.6,0.2,0.6,0.6,Positive,train
aqgy5_0006,00026,我希望，我们能永远永远永远永远永远，永永远远都在一起。,0.8,0.8,0.6,0.6,Positive,train
aqgy5_0006,00027,产妇有严重的产前抑郁。,-0.2,-0.8,0,0,Negative,train
aqgy5_0006,00028,千万不要让孕妇不开心。,0,-0.6,-0.2,0,Neutral,valid
aqgy5_0006,00029,医生说你跟孩子的状况都挺好的，叫你放宽心回去好好休息。,0.4,0.6,0,0.6,Positive,train
aqgy5_0006,00031,我们回去的时候能不能去趟大卖场，子乔最喜欢吃里边的麻辣烫了。,0.2,0,0.2,0,Positive,train
aqgy5_0006,00032,我做了一样能让我和张伟重归于好的东西。,0.6,0.4,0.6,0.6,Positive,test
aqgy5_0006,00033,你还生我的气吗？,0,0,0,0,Neutral,test
aqgy5_0006,00034,你把我们宝宝基金的钱的钱拿去做什么了？,-0.8,-0.6,-1.0,-0.8,Negative,train
aqgy5_0006,00035,你是去赌博了，还在外面养了别的女人？,-0.8,-0.8,-0.6,-0.4,Negative,valid
aqgy5_0007,00000,完了，美嘉拿走抽屉里的钱，还把手机留下了。,-0.8,-0.6,-0.6,0,Negative,test
aqgy5_0007,00001,从第五次开始，密码输错的锁定时间会越来越长。,-0.4,0,0,0,Negative,train
aqgy5_0007,00002,那我只剩下最后五次机会了。,-0.6,-0.2,-0.6,-0.6,Negative,train
aqgy5_0007,00003,还是不对啊。,-0.8,-0.6,-0.8,-0.6,Negative,test
aqgy5_0007,00004,你还有最后五次机会，你好好想想，美嘉到底会用什么样的密码。,-0.6,0,-0.4,0,Negative,train
aqgy5_0007,00005,咱们从最近的医院开始找，有任何消息随时联络。,-0.2,0,-0.6,-0.6,Negative,train
aqgy5_0007,00006,看在你今天表现良好的份儿，我可以提前把它接下来。,0,0.6,0.4,0.4,Neutral,train
aqgy5_0007,00007,今天玩的实在是太开心了。,0.6,1.0,0.6,0,Positive,test
aqgy5_0007,00008,我好像把密码给忘了。,-0.6,-0.2,0,-0.4,Negative,train
aqgy5_0007,00009,啊，难不成我要一生一世带着这个东西。,-0.8,-0.4,-0.8,-0.8,Negative,test
aqgy5_0007,00010,我就喜欢你跟着我。,0.6,0.8,0.4,0.6,Positive,test
aqgy5_0007,00011,你就乖乖带着吧，等我回家就给你解开。,0.6,0.6,0.4,0.8,Positive,train
aqgy5_0007,00012,这是反方向的车，你下来啊。,-0.8,-0.6,-1.0,-0.6,Negative,train
aqgy5_0007,00013,这是好事儿啊，恭喜啊。,0.6,1.0,0.6,0.6,Positive,train
aqgy5_0007,00014,太可疑了，胡一菲这么鬼鬼祟祟一定是不想让曾小贤知道。,-0.2,-0.6,0,0,Negative,test
aqgy5_0007,00015,你这么优秀，想必不会让他太担心吧。,0,0.6,0.2,0.4,Neutral,train
aqgy5_0007,00016,我和小贤感情好着呢，您别操心。,0.6,0.4,0.4,0.6,Positive,valid
aqgy5_0007,00017,我不想再猜了。,-0.2,-0.2,-0.6,0,Negative,train
aqgy5_0007,00019,你振作一点，你再好好想想。,-0.6,0,-0.2,-0.4,Negative,train
aqgy5_0007,00020,那肯定是我和心上人第一次相遇的场面，不管过多久，都永远不会忘记的。,-0.2,0.6,0,-0.6,Negative,train
aqgy5_0007,00021,有了钱就可以去还债了。,0.6,0,0.4,0.8,Positive,test
aqgy5_0007,00022,多谢刚才出手相助。,0.6,0.8,0,0.6,Positive,train
aqgy5_0007,00023,要不我帮你数数吧，你想想还有吗？,-0.2,0,0,-0.4,Negative,train
aqgy5_0007,00024,想不起来也没关系，跟我们走，我们帮你回忆。,-0.2,0,0,0,Negative,train
aqgy5_0007,00025,你谁阿，少管闲事。,-0.8,-0.8,-0.8,-0.8,Negative,train
aqgy5_0007,00026,你这个臭婆娘啊，你在外边到底欠了多少钱啊。,-1.0,-1.0,-1.0,-1.0,Negative,train
aqgy5_0007,00027,老公，我们还完债还可以重新开始的。,-0.6,0.4,-1.0,-0.2,Negative,train
aqgy5_0007,00028,追债追出人命啦。,-1.0,-0.8,-1.0,-1.0,Negative,train
aqgy5_0007,00029,你别胡说，他明明是被你盐汽水喷死的。,-0.8,-0.8,-0.8,-0.8,Negative,test
aqgy5_0007,00030,我一口盐汽水喷死你！,-0.8,-0.8,-1.0,-0.8,Negative,train
aqgy5_0007,00031,你记得时间有什么用啊。,-0.6,-0.6,-0.6,-0.6,Negative,test
aqgy5_0007,00032,你还不害臊，这么多人呢。,0.6,-0.8,-0.4,0.6,Positive,train
aqgy5_0007,00033,子乔都急死了。,-0.6,-0.6,-0.6,-0.6,Negative,train
aqgy5_0007,00034,对不起，我昨天晚上确实瞒着你，我给你道歉但是你别胡思乱想。,-0.8,-0.4,-0.4,-0.6,Negative,train
aqgy5_0007,00035,现在做代餐小蛋糕，我觉得是个很好的机会。,0,0.6,0,-0.2,Neutral,train
aqgy5_0007,00036,本来就没生气啊，看你紧张的这个怂样。,0.6,0,0,0.6,Positive,train
aqgy5_0007,00037,那你乱跑什么啊？,-0.8,-0.6,-0.8,-0.6,Negative,train
aqgy5_0007,00038,我早上起床就想通啦。,0.2,0.6,0,0,Positive,train
aqgy5_0007,00040,都是些来钱快，又没人愿意干的活。,-0.4,0,0,0,Negative,train
aqgy5_0008,00000,拜托，你们做托儿能不能专业一点。,-0.6,-0.6,-0.6,-0.8,Negative,train
aqgy5_0008,00001,比你们刷的弹幕还水。,-0.4,-0.8,-0.2,-0.4,Negative,test
aqgy5_0008,00002,能不能有点干货啊？,-0.6,-0.8,-0.4,-0.8,Negative,train
aqgy5_0008,00003,我直播有那么烂吗？,-0.6,-0.8,-0.6,-0.6,Negative,train
aqgy5_0008,00004,专注工作的男人好帅。,0.6,0.8,0.6,0.6,Positive,train
aqgy5_0008,00005,之前的设计方案我不是很满意。,-0.2,-0.6,-0.2,0,Negative,train
aqgy5_0008,00006,我突然有了灵感，就画了下来。,0,0.4,0,0,Neutral,train
aqgy5_0008,00007,我其他的时间都安排好了，这敲不了墙其他工序都得等着。,-0.6,-0.4,-0.6,-0.2,Negative,train
aqgy5_0008,00008,我会好好沟通的。,0,0.2,0,0,Neutral,test
aqgy5_0008,00009,那火的也是性感助理，有你什么事啊？,-0.6,-0.8,-0.6,0,Negative,train
aqgy5_0008,00010,你的人设就就是一个肉不能停的直爽大帅哥。,0.6,0.4,0.6,0,Positive,test
aqgy5_0008,00011,但你就不一样，你狠洒脱。,0.6,0.8,0,-0.4,Positive,train
aqgy5_0008,00012,我觉得她说的有道理啊，你可以试试。,0.6,0.4,0.2,0.6,Positive,train
aqgy5_0008,00013,正好我去设计下小蛋糕的新包装，我们俩一起努力。,0.8,0.6,0.8,0.8,Positive,train
aqgy5_0008,00014,你们就是老王介绍来的敲墙工人吧。,0.4,0,0,0.6,Positive,test
aqgy5_0008,00015,欢迎来到肉不能停的直爽小布直播间。,0.6,0.6,0.6,0.6,Positive,train
aqgy5_0008,00016,我吃固我在，吃肉最爽快。,0.8,0.6,0.6,0.6,Positive,train
aqgy5_0008,00017,很多朋友很纠结，到底是选身材还是美食，哥从不纠结，我选鸡腿。,0.4,0.6,0.4,0.2,Positive,train
aqgy5_0008,00018,这大猪蹄儿啊，真是太好吃了。,0.2,0.8,0.4,0,Positive,train
aqgy5_0008,00019,糟了，人数下降了。,-0.8,-0.8,-0.6,-0.8,Negative,train
aqgy5_0008,00020,你的这两个工人，何止是普通话不好，他们根本就不懂普通话啊。,-1.0,-0.8,-1.0,-0.8,Negative,test
aqgy5_0008,00021,我三叉神经好痛啊。,-0.8,-0.8,-0.8,-0.4,Negative,test
aqgy5_0008,00022,都什么年代了，居然还有人听不懂普通话。,-0.8,-0.8,-0.8,-0.4,Negative,train
aqgy5_0008,00023,呦，张律师这么厉害。,0,0.8,0.6,0,Neutral,test
aqgy5_0008,00024,到时候要是被告欺诈我都帮不了你。,-0.4,-0.4,0,-0.2,Negative,train
aqgy5_0008,00025,看不出来啊，还真有你的。,0.6,0.6,0.4,0,Positive,test
aqgy5_0008,00026,快为我的沟通能力点赞。,0.6,0.6,0,0,Positive,train
aqgy5_0008,00027,他们怎么就能不明白呢。,-0.8,-0.6,-0.8,-0.8,Negative,train
aqgy5_0008,00028,你想什么呢你？,0,-0.6,-0.6,0,Neutral,train
aqgy5_0008,00029,小蛋糕的新包装上次那个你们说不好，我就重新设计了一个，这次绝对惊艳。,0.6,0.8,0.6,0,Positive,train
aqgy5_0008,00030,好消息，我已经把五十箱小蛋糕全都卖出去了。,0.8,0.6,0.8,0.8,Positive,train
aqgy5_0008,00031,太好了，我就说游戏天才这个人设定好吧。,1.0,0.8,1.0,-0.8,Positive,train
aqgy5_0008,00032,当然是靠我喽。,0.6,0.6,0.6,0.6,Positive,train
aqgy5_0008,00033,没想到啊，吕子乔还有铁杆粉丝呢。,0.8,0.4,0.8,0.6,Positive,test
aqgy5_0008,00034,抱歉啊，我们开直播开了好几天了，还没开张呢，所以他才不肯退你的。,-0.4,-0.4,-0.4,-0.6,Negative,train
aqgy5_0008,00035,都没有你这个灵魂画师受欢迎，有你的啊。,0.8,0.6,0.8,0.8,Positive,train
aqgy5_0008,00036,一定可以卖出好多好多箱的。,0.8,0.6,0.8,0.6,Positive,test
aqgy5_0008,00037,名字我都想好了，就叫它嘿凤梨小蛋糕。,0.6,0.2,0.6,0.6,Positive,test
aqgy5_0008,00038,你商业头脑还是很厉害嘛。,1.0,0.8,0.8,0.8,Positive,train
aqgy5_0009,00000,这个饮料瓶子好可爱，买！,0.6,0.8,0.4,-0.6,Positive,train
aqgy5_0009,00001,买满十瓶送游乐园门票，来二十瓶。,0.6,0.6,0.8,0,Positive,train
aqgy5_0009,00002,有人吗，你们谁帮我砍个价呀？,0,0.2,-0.2,-0.6,Neutral,test
aqgy5_0009,00003,我以前买东西确实有点冲动，那主要是因为寂寞嘛。,-0.4,-0.6,0,-0.6,Negative,train
aqgy5_0009,00004,他是那种阳光型欧巴，笑起来特别温暖。,0.4,0.8,0.6,0.6,Positive,train
aqgy5_0009,00005,你们肯定见过他，就在苏宁小店上班。,0.6,0,0.6,0.6,Positive,train
aqgy5_0009,00006,趁热吃，还有这是我送你的。,0.6,0.2,0,0.2,Positive,train
aqgy5_0009,00007,连爱心手牌都做出来了，难道阿杰是认真的。,0.6,0,0.6,0.4,Positive,test
aqgy5_0009,00008,是不是很优秀？,0.6,0.6,0.6,0.6,Positive,train
aqgy5_0009,00009,想吃什么随便点我请客。,0.6,0.8,0.6,0.4,Positive,train
aqgy5_0009,00010,母婴水买一送一券，我去小店买两瓶。,0.6,0,0.2,0.6,Positive,train
aqgy5_0009,00011,天气预报说，两天之后你那儿就要下雪了。,-0.4,0,-0.2,-0.6,Negative,train
aqgy5_0009,00012,我要买的东西全都躺在这，只要有朝一日我凑齐了所有的优惠券我就会一次性出手，清空购物车。,0,0.2,0,0.6,Neutral,test
aqgy5_0009,00014,现在正在外地，上节目推销小蛋糕呢。,0.8,0,0.6,0.8,Positive,train
aqgy5_0009,00015,大半夜鬼哭狼嚎的，你简直是个杀马特。,-1.0,-1.0,-0.8,-0.8,Negative,valid
aqgy5_0009,00016,你们误会了。,-0.8,-0.6,-0.6,-1.0,Negative,test
aqgy5_0009,00017,除了职业素养，我没有半毛钱私人感情掺杂在里面。,0,0,0,0.8,Neutral,train
aqgy5_0009,00018,让她不要再缠着我了。,-0.8,-0.8,-0.6,-0.8,Negative,train
aqgy5_0009,00019,大家都要吃饭呀，万一她不高兴，给我差评会扣我奖金的。,-0.8,-0.6,-0.8,-0.8,Negative,test
aqgy5_0009,00020,你是怎么搞定他们的？,0.4,0,0,0.6,Positive,train
aqgy5_0009,00021,那我们小蛋糕的销量，会直线上升啊。,0.8,0.6,0.6,-0.2,Positive,test
aqgy5_0009,00022,你要是真的下定决心，我可以帮你啊。,0,0.6,0,0,Neutral,test
aqgy5_0009,00023,这个厨房手套好可爱啊。,0.8,0.8,0.8,0.8,Positive,train
aqgy5_0009,00024,你放心，我最自觉了，小时候考试没考好都不用老师说。,0.6,0.2,0.4,0.6,Positive,train
aqgy5_0009,00025,走开，别妨碍我工作。,-0.4,-0.8,-0.6,0,Negative,test
aqgy5_0009,00026,宾果甜品店服务态度不行啊。,-0.6,-0.8,-0.2,-0.4,Negative,train
aqgy5_0009,00027,热心服务好每一个客户，是我们的责任。,0.6,0.6,0.6,0.4,Positive,train
aqgy5_0009,00028,你对我真好。,0.8,0.8,0.8,0.8,Positive,train
aqgy5_0009,00029,你就像金桔柠檬酸酸甜甜。,0.6,0.8,0.4,0,Positive,train
aqgy5_0009,00030,我们在一起就像桃桃红柚，满满的甜蜜与幸福。,0.8,1.0,0.8,0.8,Positive,train
aqgy5_0009,00031,曾经有个美丽的少女，他很喜欢玩宾果消消消，少女的生活和宾果消消消一样多彩欢乐。,0.2,0.4,0,0,Positive,train
aqgy5_0009,00032,我知道了，你是想告诉美嘉姐，只要坚持就一定有好结果对吧。,0.6,0.6,0.2,0.2,Positive,train
aqgy5_0009,00033,我是不是天下最漂亮的小姐姐。,0.8,0.6,0.6,0.6,Positive,train
aqgy5_0009,00034,今天再接再厉。,0.4,0.4,0.2,0,Positive,test
aqgy5_0009,00035,这是打扮给阿杰看的。,0.6,0,0.2,-0.2,Positive,train
aqgy5_0009,00036,你说阿杰想什么呢，怎么还不和我表白。,-0.8,-0.2,-0.6,-0.8,Negative,train
aqgy5_0009,00037,要是你知道别人心里想什么，早该追到大力了。,-0.6,-0.2,-0.2,-0.6,Negative,valid
aqgy5_0009,00038,你真的是太有才了。,0.8,0.8,0.8,0.8,Positive,test
aqgy5_0009,00039,人家只是想多和你说几句话。,0.6,0.2,0.6,0.8,Positive,train
aqgy5_0009,00040,赵海棠你不要太过分。,-0.6,-1.0,-0.6,0,Negative,valid
aqgy5_0009,00041,你每天占用我的工作时间，我完不成论文一定找你算账。,-0.6,-1.0,-0.6,0,Negative,test
aqgy5_0009,00042,前两天我确实太自私了，不应该一个人缠着你。,-0.2,-0.6,-0.2,-0.2,Negative,train
aqgy5_0009,00043,我请大家喝大梨海糖汁。,0.8,0.6,-0.2,0.8,Positive,test
aqgy5_0009,00044,阿杰刚刚跟我摊牌了，他说我们只是普通朋友。,-0.6,-0.6,-0.6,-0.6,Negative,train
aqgy5_0009,00045,以后你还会遇到像彭于晏一样的小哥哥或者赵又廷一样的小哥哥。,0.8,0.4,0.6,0.8,Positive,train
aqgy5_0009,00046,就像对苏宁小哥，来之前永远心潮澎湃，满怀期待。,0.4,0.6,0.2,0,Positive,train
aqgy5_0010,00000,你们别为难子乔了，他好不容易才拿到这个赞助。,-0.4,-0.4,-0.4,0,Negative,train
aqgy5_0010,00001,这一段我是在网上抄的，写这东西我又不擅长。,-0.6,-0.4,-0.4,-0.8,Negative,train
aqgy5_0010,00002,你文笔比较好，你帮我们写一个。,0.4,0.2,0.2,0,Positive,test
aqgy5_0010,00003,人生总有背的时候，会过去的。,-0.4,0.2,0,-0.6,Negative,train
aqgy5_0010,00004,让你调节几个社区纠纷，怎么弄得跟打了群架一样，什么情况。,-0.6,-0.8,-0.6,-0.2,Negative,train
aqgy5_0010,00005,现在这样，严重影响了我的工作。,-0.6,-1.0,-0.8,-0.4,Negative,train
aqgy5_0010,00006,从法律上来讲，这起事故，三位都有责任。,0,0,0,-0.2,Neutral,train
aqgy5_0010,00007,你没有把车停在指定的停车位，也是造成这起事故的重要原因。,-0.4,-0.6,-0.2,0,Negative,train
aqgy5_0010,00008,患难见真情啊等，等我调节完了好好报答一下各位。,0.6,0.8,0.4,0.8,Positive,train
aqgy5_0010,00009,女士们先生们大家好，很荣幸被邀请来参加这次健身比赛的颁奖。,0.2,0.6,0.4,0,Positive,train
aqgy5_0010,00010,再给我点灵感吧。,0,0,0.4,-0.4,Neutral,test
aqgy5_0010,00011,哎呀你别听他瞎说，你变成什么样我都喜欢。,0.8,0.6,0.2,0.8,Positive,valid
aqgy5_0010,00012,太好了，这样调解起来就轻松多了。,1.0,0.8,0.8,0.8,Positive,train
aqgy5_0010,00013,桌子都拍坏了还是没调解成功。,-0.8,-0.8,-0.6,-0.8,Negative,valid
aqgy5_0010,00014,为了那几个破灭火器，我头都想破了。,-0.8,-0.8,-0.8,-0.6,Negative,train
aqgy5_0010,00015,我特别换的这张漂亮的桌子，来让大家感受一下大自然，去去戾气。,0,0.6,0.2,0,Neutral,valid
aqgy5_0010,00016,这是本律所的诊所之宝，一定可以让你焦虑的心情平复下来。,0,0.6,0,0,Neutral,train
aqgy5_0010,00017,可怜我家旺旺又被那坏人给弄伤了。,-0.6,-0.6,-0.6,-0.8,Negative,train
aqgy5_0010,00018,我就说嘛，大家都是好邻居，怎么会这么做嘛。,1.0,0.4,0.6,0.8,Positive,train
aqgy5_0010,00019,果然和我很般配。,0.6,0.8,0,0.6,Positive,train
aqgy5_0010,00020,大自然赐予我灵感吧。,0.8,0.2,0.6,0.8,Positive,train
aqgy5_0010,00021,写不出来直说，没人会看不起你的。,-0.8,-0.2,-0.6,-0.8,Negative,train
aqgy5_0010,00022,谁说我写不出来，子乔呢，我念给他听。,-1.0,0,-0.6,-0.8,Negative,train
aqgy5_0010,00023,我怎么会写出这么恶心的东西，难道是因为那张桌子太恶心了。,-0.8,-0.8,-0.8,-0.8,Negative,train
aqgy5_0010,00024,你不会是在找借口吧？,-0.4,-0.6,-0.6,0,Negative,train
aqgy5_0010,00025,我觉得写得挺好的。,0.6,0.6,0.6,0.6,Positive,valid
aqgy5_0010,00026,连张伟都觉得写得好的东西肯定烂透了。,-1.0,-0.8,-0.8,-1.0,Negative,test
aqgy5_0010,00027,感谢你帮我调解案。,0.6,0.6,0.6,0.6,Positive,valid
aqgy5_0010,00028,喝不下，模型烧惨了，老子现在很不爽。,-0.6,-1.0,-0.2,-0.2,Negative,train
aqgy5_0010,00029,是我不好，要是我不把蜡烛乱丢就不会失火了。,-0.6,-0.8,-0.6,-0.6,Negative,train
aqgy5_0010,00030,你桌子没了，我演讲词怎么办啊。,-0.6,-0.6,-0.4,-0.6,Negative,train
aqgy5_0011,00000,这是我第一次负责这个比赛，我们的目标只有一个就是夺冠。,-0.4,0.6,0.2,-0.2,Negative,train
aqgy5_0011,00001,很高兴有这么多人自愿报名。,0.6,0.8,0.6,0.6,Positive,train
aqgy5_0011,00002,爱情公寓一定会一雪前耻，重振辉煌。,0.6,0.8,0.4,0,Positive,train
aqgy5_0011,00003,你本来就很优秀。,0.6,0.8,0,0,Positive,valid
aqgy5_0011,00004,你们会得到所有人的尊敬。,0.6,0.8,0,0,Positive,test
aqgy5_0011,00005,餐厅那边打工也不是长久之计。,-0.4,-0.6,0,-0.6,Negative,train
aqgy5_0011,00007,对于网络小说糟糕的现状，我一直痛心疾首。,-0.8,-0.8,-0.8,-0.6,Negative,train
aqgy5_0011,00008,一听就很适合我，说不定还能大神切磋一下。,0,0.6,0.4,-0.8,Neutral,train
aqgy5_0011,00009,我要是做了网文编辑的话，就可以穿着职业装，喝着咖啡，和各种有才华的作者沟通。,0,0.6,0.2,0.2,Neutral,train
aqgy5_0011,00010,要是能遇到，有文采又长的帅的，就更好了。,0.4,0.8,0.4,0.2,Positive,valid
aqgy5_0011,00011,可我最近瓶颈了，一点灵感也没有的。,-0.8,-0.8,0,-0.8,Negative,test
aqgy5_0011,00012,码字是网文作者的工作，一天写不出来读者就一天没有东西看。,-0.6,-0.2,0,0,Negative,train
aqgy5_0011,00013,我的目标是实习结束前敲满一百次。,0.6,0.2,0,0.6,Positive,valid
aqgy5_0011,00014,好像认识一下大神级的作者。,0.6,0.6,0,0.6,Positive,test
aqgy5_0011,00015,还参加什么两人三足比赛呀，这才叫生活。,0.8,0.6,0.4,0.8,Positive,train
aqgy5_0011,00016,实在是太残暴了，光热身让我们跑个10公里，跑完命都没了。,-0.8,-0.8,-0.8,0,Negative,valid
aqgy5_0011,00017,大白天在这里泡脚喝茶，真当自己是老大爷。,-0.6,-0.6,-0.6,0,Negative,valid
aqgy5_0011,00018,我们受了非人折磨，需要休养生息。,-0.6,0,-0.6,-0.6,Negative,train
aqgy5_0011,00019,遥控器就在这儿，你自己不会换啊。,-0.8,-0.8,-0.8,0,Negative,train
aqgy5_0011,00020,还好大力有先见之明，早料到你们会逃走。,-0.2,0.2,0,-0.2,Negative,test
aqgy5_0011,00022,两人三足，我自己怎么练？,-0.6,-0.4,-0.2,0,Negative,train
aqgy5_0011,00023,我一定不会辜负你的，我会好好训练。,0.6,0.8,0,0.2,Positive,train
aqgy5_0011,00024,我感觉，有股力量在我身后，像一阵风推着我前进。,0.8,0.6,0.6,0.6,Positive,test
aqgy5_0011,00025,谁呀真没公德心。,-0.8,-0.8,-0.8,-0.6,Negative,train
aqgy5_0011,00026,我都快没信心了。,-0.6,-0.6,-0.6,-0.6,Negative,test
aqgy5_0011,00027,给你一次敲锣的机会。,0.6,0.2,0.4,0.6,Positive,train
aqgy5_0011,00028,这就是你想要的成就感，继续努力吧。,0.8,0.6,0.6,0.6,Positive,valid
